          67
    1      1  72      1  65      1  71      1   1   -0.2665025330E+03     2128.72250
    2      1  72      1  65      1  71      1   2   -0.3045626147E+03     1823.19135
    3      1  72      1  65      1  71      1   3   -0.3633505816E+03     1592.04061
    4      1  72      1  65      1  71      1   4   -0.4316809329E+03     1349.18582
    5      1  72      1  65      1  71      1   5   -0.5704122480E+03     1215.34128
    6      1  72      1  65      1  71      1   6   -0.7800864088E+03     1025.38708
    7      1  72      1  65      1  71      1   7   -0.1198302035E+04      733.83808
    8      1  72      1  65      1  71      1   8   -0.2270226374E+04      225.35517
    9      1  72      1  65      1  71      1   9   -0.2443017753E+03     2911.87838
   10      1  72      1  65      1  71      1  10   -0.2801028245E+03     2226.33211
   11      1  72      1  65      1  71      1  12   -0.4028737544E+03     1446.19049
   12      1  72      1  65      1  71      1  13   -0.5081796012E+03     1211.96540
   13      1  72      1  65      1  71      1  14   -0.6876017727E+03     1034.63447
   14      1  72      1  65      1  71      1  15   -0.9602566710E+03      824.50574
   15      1  72      1  65      1  71      1  17   -0.2032599669E+03     7372.84351
   16      1  72      1  65      1  71      1  18   -0.2385632484E+03     3518.26075
   17      1  72      1  65      1  71      1  19   -0.2880997406E+03     2258.06731
   18      1  72      1  65      1  71      1  20   -0.3448717533E+03     1636.04583
   19      1  72      1  65      1  71      1  21   -0.4309371383E+03     1326.40841
   20      1  72      1  65      1  71      1  22   -0.5549385877E+03     1154.22178
   21      1  72      1  65      1  71      1  23   -0.7056465017E+03     1053.69542
   22      1  72      1  65      1  71      1  24   -0.8417800627E+03     1081.50251
   23      1  72      1  65      1  71      1  25   -0.1397990901E+03    -2753.64003
   24      1  72      1  65      1  71      1  26   -0.1762213337E+03   -14514.69497
   25      1  72      1  65      1  71      1  27   -0.2158733716E+03     4583.51709
   26      1  72      1  65      1  71      1  28   -0.2654423389E+03     2129.95484
   27      1  72      1  65      1  71      1  29   -0.3300689403E+03     1515.52712
   28      1  72      1  65      1  71      1  30   -0.4149743085E+03     1291.29515
   29      1  72      1  65      1  71      1  31   -0.5158590185E+03     1234.25726
   30      1  72      1  65      1  71      1  32   -0.5875747124E+03     1244.53175
   31      1  72      1  65      1  71      1  33   -0.6629715237E+02     -407.41096
   32      1  72      1  65      1  71      1  34   -0.1016585763E+03     -829.28353
   33      1  72      1  65      1  71      1  35   -0.1366060986E+03    -2440.02195
   34      1  72      1  65      1  71      1  36   -0.1804047714E+03     6959.61552
   35      1  72      1  65      1  71      1  37   -0.2324688269E+03     2052.05675
   36      1  72      1  65      1  71      1  38   -0.2876441561E+03     1454.78903
   37      1  72      1  65      1  71      1  39   -0.3609139349E+03     1342.84323
   38      1  72      1  65      1  71      1  40   -0.4138173085E+03     1316.30039
   39      1  72      1  65      1  71      1  41    0.1442273868E+02       42.90516
   40      1  72      1  65      1  71      1  42   -0.2346378713E+02      -82.64289
   41      1  72      1  65      1  71      1  43   -0.6400433258E+02     -338.28141
   42      1  72      1  65      1  71      1  44   -0.1045310814E+03    -1241.55034
   43      1  72      1  65      1  71      1  45   -0.1485113194E+03    10549.22844
   44      1  72      1  65      1  71      1  46   -0.1955759440E+03     1972.54600
   45      1  72      1  65      1  71      1  47   -0.2348426258E+03     1404.76734
   46      1  72      1  65      1  71      1  48   -0.2754004805E+03     1280.40934
   47      1  72      1  65      1  71      1  49    0.1021997220E+03      156.23918
   48      1  72      1  65      1  71      1  50    0.6444736038E+02      117.90321
   49      1  72      1  65      1  71      1  51    0.1587266962E+02       43.55136
   50      1  72      1  65      1  71      1  52   -0.2656804722E+02     -130.01731
   51      1  72      1  65      1  71      1  53   -0.6764968732E+02     -858.98906
   52      1  72      1  65      1  71      1  54   -0.1102320343E+03     5938.25240
   53      1  72      1  65      1  71      1  55   -0.1514513035E+03     1634.46901
   54      1  72      1  65      1  71      1  56   -0.1762333257E+03     1203.23621
   55      1  72      1  65      1  71      1  57    0.2208420164E+03      145.06378
   56      1  72      1  65      1  71      1  58    0.1546306261E+03      149.95091
   57      1  72      1  65      1  71      1  59    0.9421100841E+02      163.04157
   58      1  72      1  65      1  71      1  60    0.4479001036E+02      138.66922
   59      1  72      1  65      1  71      1  61    0.4256312245E+01       26.60755
   60      1  72      1  65      1  71      1  62   -0.3683794568E+02     -808.36272
   61      1  72      1  65      1  71      1  63   -0.7084867247E+02     1880.83255
   62      1  72      1  65      1  71      1  64   -0.9423089002E+02      960.36907
   63      1  72      1  65      1  71      1  66    0.2172193465E+03      135.81616
   64      1  72      1  65      1  71      1  67    0.1401774672E+03      188.46366
   65      1  72      1  65      1  71      1  68    0.8681018947E+02      210.38020
   66      1  72      1  65      1  71      1  69    0.5196784117E+02      235.87756
   67      1  72      1  65      1  71      1  70    0.1876515916E+02      205.21986
