2244
1	1 1	1 3	1 2	1 4	471.1110759872098
2	1 1	1 3	1 4	1 6	-169.45640204148904
3	1 1	1 3	1 6	1 8	-28.504736463301448
4	1 1	1 3	1 8	1 10	-199.41172265904217
5	1 1	1 3	1 10	1 12	238.38154321721552
6	1 1	1 3	1 12	1 14	-28.847811831026114
7	1 1	1 3	1 14	1 16	-13.906912198144127
8	1 1	1 3	1 16	1 18	-164.80057048214942
9	1 1	1 3	1 18	1 20	150.28794712742092
10	1 1	1 3	1 20	1 22	14.58584471603163
11	1 1	1 3	1 5	1 7	-61.795009155001836
12	1 1	1 3	1 9	1 11	449.9325902865195
13	1 1	1 3	1 11	1 13	23.435664260479072
14	1 1	1 3	1 13	1 15	-20.525018152556743
15	1 1	1 3	1 15	1 17	-281.87256103320544
16	1 1	1 3	1 17	1 19	209.94684571666966
17	1 1	1 3	1 19	1 21	67.24914507234874
18	1 1	1 3	1 21	1 23	-4.646524606903158
19	1 1	1 3	1 23	1 25	-193.47639262970318
20	1 1	1 3	1 22	1 24	-7.109783211420601
21	1 1	1 3	1 24	1 26	-128.9699843796701
22	1 1	1 3	1 26	1 28	91.98388539263746
23	1 1	1 3	1 28	1 30	28.04720255026761
24	1 1	1 3	1 30	1 32	0.3280411780745819
25	1 1	1 3	1 32	1 34	-95.30769228033674
26	1 1	1 3	1 34	1 36	54.24152236406577
27	1 1	1 3	1 36	1 38	25.346994867431473
28	1 1	1 3	1 38	1 40	9.309748974322968
29	1 1	1 3	1 40	1 42	-74.31556294638301
30	1 1	1 3	1 25	1 27	119.70061164759213
31	1 1	1 3	1 27	1 29	56.327681042626125
32	1 1	1 3	1 29	1 31	8.856892122348167
33	1 1	1 3	1 31	1 33	-131.9870240733249
34	1 1	1 3	1 33	1 35	65.72793000889341
35	1 1	1 3	1 35	1 37	40.18188559618734
36	1 1	1 3	1 37	1 39	15.501671388308162
37	1 1	1 3	1 39	1 41	-87.4703538625619
38	1 1	1 3	1 41	1 43	35.140679531213834
39	1 1	1 3	1 43	1 45	28.13085080739607
40	1 1	1 3	1 42	1 44	34.12207169362179
41	1 1	1 3	1 44	1 46	21.186570540005654
42	1 1	1 3	1 46	1 48	9.585360040312422
43	1 1	1 3	1 48	1 50	-55.519844932411495
44	1 1	1 3	1 50	1 52	22.861132440970568
45	1 1	1 3	1 52	1 54	16.59289924977932
46	1 1	1 3	1 54	1 56	8.94833604620253
47	1 1	1 3	1 56	1 58	-42.249223170321436
48	1 1	1 3	1 58	1 60	16.232913333529993
49	1 1	1 3	1 60	1 62	13.269978897960794
50	1 1	1 3	1 45	1 47	14.562068085182826
51	1 1	1 3	1 47	1 49	-60.64689166957476
52	1 1	1 3	1 49	1 51	20.7079219256538
53	1 1	1 3	1 51	1 53	20.39784173419543
54	1 1	1 3	1 53	1 55	13.37939176377311
55	1 1	1 3	1 55	1 57	-44.409539330800946
56	1 1	1 3	1 57	1 59	12.736265055272394
57	1 1	1 3	1 59	1 61	15.173942744079305
58	1 1	1 3	1 61	1 63	10.975732657176026
59	1 1	1 3	1 63	1 65	-33.52424743053191
60	1 1	1 3	1 62	1 64	7.27140420191088
61	1 1	1 3	1 64	1 66	-32.687170304099894
62	1 1	1 3	1 66	1 68	11.65262452116411
63	1 1	1 3	1 68	1 70	10.836992257950271
64	1 1	1 3	1 70	1 72	5.938030761383732
65	1 1	1 3	1 65	1 67	9.16740468303135
66	1 1	1 3	1 67	1 69	11.848320616855272
67	1 1	1 3	1 69	1 71	8.732050427525479
68	1 2	1 4	1 3	1 5	421.0952899565056
69	1 2	1 4	1 5	1 7	-188.11007567924207
70	1 2	1 4	1 7	1 9	-466.92645938382225
71	1 2	1 4	1 9	1 11	277.70457502731597
72	1 2	1 4	1 11	1 13	190.1566619988883
73	1 2	1 4	1 13	1 15	-19.183855668394056
74	1 2	1 4	1 15	1 17	-324.4265883613079
75	1 2	1 4	1 17	1 19	157.25725315123978
76	1 2	1 4	1 19	1 21	135.5934338407045
77	1 2	1 4	1 21	1 23	9.590801330658712
78	1 2	1 4	1 6	1 8	-68.65548752527413
79	1 2	1 4	1 10	1 12	364.2521715364204
80	1 2	1 4	1 12	1 14	24.72470440882066
81	1 2	1 4	1 14	1 16	-22.23649882351829
82	1 2	1 4	1 16	1 18	-252.39135475867675
83	1 2	1 4	1 18	1 20	185.21344563737887
84	1 2	1 4	1 20	1 22	58.51288771356569
85	1 2	1 4	1 24	1 26	-183.9491690071715
86	1 2	1 4	1 23	1 25	-230.92971887708396
87	1 2	1 4	1 25	1 27	101.98696110017919
88	1 2	1 4	1 27	1 29	87.16890329295558
89	1 2	1 4	1 29	1 31	25.12375044518244
90	1 2	1 4	1 31	1 33	-160.36060013929733
91	1 2	1 4	1 33	1 35	61.59999708662225
92	1 2	1 4	1 35	1 37	55.10717252997928
93	1 2	1 4	1 37	1 39	28.358936691378617
94	1 2	1 4	1 39	1 41	-110.46962921318763
95	1 2	1 4	1 41	1 43	35.5373571654833
96	1 2	1 4	1 26	1 28	105.21607385032836
97	1 2	1 4	1 28	1 30	57.58879229176216
98	1 2	1 4	1 30	1 32	6.089170131200868
99	1 2	1 4	1 32	1 34	-132.56945380619345
100	1 2	1 4	1 34	1 36	61.29986517476553
101	1 2	1 4	1 36	1 38	41.69106570669676
102	1 2	1 4	1 38	1 40	17.537643421962386
103	1 2	1 4	1 40	1 42	-99.72532389300716
104	1 2	1 4	1 42	1 44	39.222016969590484
105	1 2	1 4	1 44	1 46	30.777570375921613
106	1 2	1 4	1 43	1 45	36.85069506703543
107	1 2	1 4	1 45	1 47	22.972726319291354
108	1 2	1 4	1 47	1 49	-76.28711073072634
109	1 2	1 4	1 49	1 51	22.434925628798283
110	1 2	1 4	1 51	1 53	26.057044854952515
111	1 2	1 4	1 53	1 55	19.482214090083637
112	1 2	1 4	1 55	1 57	-56.099713592717315
113	1 2	1 4	1 57	1 59	14.373851812693658
114	1 2	1 4	1 59	1 61	19.05934956097917
115	1 2	1 4	1 61	1 63	15.310441461313719
116	1 2	1 4	1 46	1 48	15.893915029408085
117	1 2	1 4	1 48	1 50	-73.57558419342234
118	1 2	1 4	1 50	1 52	26.773731903368017
119	1 2	1 4	1 52	1 54	22.826004575373226
120	1 2	1 4	1 54	1 56	13.679040400524888
121	1 2	1 4	1 56	1 58	-55.40910876816638
122	1 2	1 4	1 58	1 60	19.3585729762908
123	1 2	1 4	1 60	1 62	17.759654768492812
124	1 2	1 4	1 62	1 64	10.551550154943719
125	1 2	1 4	1 64	1 66	-42.42756911072499
126	1 2	1 4	1 63	1 65	-42.52624831865693
127	1 2	1 4	1 65	1 67	10.82164798326371
128	1 2	1 4	1 67	1 69	14.902843465627996
129	1 2	1 4	1 69	1 71	11.775250083989171
130	1 2	1 4	1 71	1 1	-577.2375932447421
131	1 2	1 4	1 66	1 68	14.167072740937773
132	1 2	1 4	1 68	1 70	14.175225337520665
133	1 2	1 4	1 70	1 72	8.307353986416526
134	1 3	1 5	1 4	1 6	318.354060935424
135	1 3	1 5	1 6	1 8	-170.18057523056464
136	1 3	1 5	1 8	1 10	-379.5919438101441
137	1 3	1 5	1 10	1 12	212.5187064631914
138	1 3	1 5	1 12	1 14	173.12482633596434
139	1 3	1 5	1 14	1 16	-23.046500693226186
140	1 3	1 5	1 16	1 18	-276.2494172463217
141	1 3	1 5	1 18	1 20	126.77375708473755
142	1 3	1 5	1 20	1 22	114.0783814565296
143	1 3	1 5	1 22	1 24	10.278089115367141
144	1 3	1 5	1 9	1 11	46.69410762490596
145	1 3	1 5	1 11	1 13	282.5544866231854
146	1 3	1 5	1 13	1 15	31.82233875539417
147	1 3	1 5	1 15	1 17	-303.84433449134997
148	1 3	1 5	1 17	1 19	64.6479340511861
149	1 3	1 5	1 19	1 21	152.7822066054579
150	1 3	1 5	1 21	1 23	46.55534783058606
151	1 3	1 5	1 23	1 25	-218.3020263225171
152	1 3	1 5	1 25	1 27	56.60220152238027
153	1 3	1 5	1 24	1 26	-201.21965291860084
154	1 3	1 5	1 26	1 28	77.7609810049014
155	1 3	1 5	1 28	1 30	81.55767807639361
156	1 3	1 5	1 30	1 32	18.228537416591834
157	1 3	1 5	1 32	1 34	-141.3668510864337
158	1 3	1 5	1 34	1 36	48.69110533516972
159	1 3	1 5	1 36	1 38	51.425406570719865
160	1 3	1 5	1 38	1 40	26.715570020433518
161	1 3	1 5	1 40	1 42	-106.58290307399216
162	1 3	1 5	1 42	1 44	33.20354219908589
163	1 3	1 5	1 27	1 29	90.44395103701325
164	1 3	1 5	1 29	1 31	48.34705278781651
165	1 3	1 5	1 31	1 33	-154.76887620009452
166	1 3	1 5	1 33	1 35	40.56222541393224
167	1 3	1 5	1 35	1 37	54.644199424490154
168	1 3	1 5	1 37	1 39	40.69878311416289
169	1 3	1 5	1 39	1 41	-107.81800240089797
170	1 3	1 5	1 41	1 43	26.295158400359938
171	1 3	1 5	1 43	1 45	36.0743883039701
172	1 3	1 5	1 45	1 47	28.572313399293144
173	1 3	1 5	1 44	1 46	34.702690687872064
174	1 3	1 5	1 46	1 48	21.225748146266646
175	1 3	1 5	1 48	1 50	-77.04325665499744
176	1 3	1 5	1 50	1 52	23.618506206267732
177	1 3	1 5	1 52	1 54	24.339172775159938
178	1 3	1 5	1 54	1 56	16.746835183876286
179	1 3	1 5	1 56	1 58	-57.055319357936014
180	1 3	1 5	1 58	1 60	17.643317323357913
181	1 3	1 5	1 60	1 62	18.49950766502971
182	1 3	1 5	1 62	1 64	12.192085265650986
183	1 3	1 5	1 47	1 49	-75.47110392977997
184	1 3	1 5	1 49	1 51	18.12060753885685
185	1 3	1 5	1 51	1 53	25.534328689199747
186	1 3	1 5	1 53	1 55	22.453983931096925
187	1 3	1 5	1 55	1 57	-55.87942774984959
188	1 3	1 5	1 57	1 59	12.45601314282574
189	1 3	1 5	1 59	1 61	18.538727934136812
190	1 3	1 5	1 61	1 63	16.92654608228929
191	1 3	1 5	1 63	1 65	-42.18221423599307
192	1 3	1 5	1 65	1 67	9.77602815536292
193	1 3	1 5	1 64	1 66	-43.35975390560597
194	1 3	1 5	1 66	1 68	13.271989367359708
195	1 3	1 5	1 68	1 70	14.559969227779217
196	1 3	1 5	1 70	1 72	9.051345121517894
197	1 3	1 5	1 72	1 2	-426.720128081463
198	1 3	1 5	1 67	1 69	14.575449404635943
199	1 3	1 5	1 69	1 71	12.553587193748687
200	1 3	1 5	1 71	1 1	-282.9906837016894
201	1 4	1 6	1 5	1 7	351.1761151292017
202	1 4	1 6	1 7	1 9	-479.99972507396717
203	1 4	1 6	1 9	1 11	-21.06558673567678
204	1 4	1 6	1 11	1 13	163.57288686284147
205	1 4	1 6	1 13	1 15	182.68218645279916
206	1 4	1 6	1 17	1 19	12.960536030257769
207	1 4	1 6	1 19	1 21	104.45008409876215
208	1 4	1 6	1 21	1 23	105.21007606197003
209	1 4	1 6	1 23	1 25	-197.72436573261086
210	1 4	1 6	1 12	1 14	271.85244777167975
211	1 4	1 6	1 14	1 16	32.429089052173666
212	1 4	1 6	1 16	1 18	-289.6787929452179
213	1 4	1 6	1 18	1 20	47.96401322163283
214	1 4	1 6	1 20	1 22	136.7520957963053
215	1 4	1 6	1 22	1 24	55.207551412016045
216	1 4	1 6	1 24	1 26	-208.30659415946593
217	1 4	1 6	1 26	1 28	40.646621954794185
218	1 4	1 6	1 25	1 27	22.50706801884764
219	1 4	1 6	1 27	1 29	68.77524960313369
220	1 4	1 6	1 29	1 31	75.32308380304397
221	1 4	1 6	1 31	1 33	-140.32829596873717
222	1 4	1 6	1 33	1 35	21.70211101340837
223	1 4	1 6	1 35	1 37	44.814648111855384
224	1 4	1 6	1 37	1 39	51.76948004834766
225	1 4	1 6	1 39	1 41	-99.10080213903743
226	1 4	1 6	1 41	1 43	16.69020346694006
227	1 4	1 6	1 43	1 45	31.119144203525707
228	1 4	1 6	1 28	1 30	89.0822682497469
229	1 4	1 6	1 30	1 32	40.94746773130865
230	1 4	1 6	1 32	1 34	-141.8367869306702
231	1 4	1 6	1 34	1 36	31.126456731426785
232	1 4	1 6	1 36	1 38	53.40160541632469
233	1 4	1 6	1 38	1 40	38.46213104996388
234	1 4	1 6	1 40	1 42	-105.5589921477163
235	1 4	1 6	1 42	1 44	24.389870405418733
236	1 4	1 6	1 44	1 46	34.413917372545704
237	1 4	1 6	1 46	1 48	26.64630383371676
238	1 4	1 6	1 45	1 47	32.51118033847566
239	1 4	1 6	1 47	1 49	-68.23101003827085
240	1 4	1 6	1 49	1 51	12.963050442625715
241	1 4	1 6	1 51	1 53	22.492905115726273
242	1 4	1 6	1 53	1 55	23.842176800681663
243	1 4	1 6	1 55	1 57	-51.06148239700142
244	1 4	1 6	1 57	1 59	9.618824231088364
245	1 4	1 6	1 59	1 61	16.361587385692218
246	1 4	1 6	1 61	1 63	17.269722751301376
247	1 4	1 6	1 63	1 65	-38.49568520320027
248	1 4	1 6	1 48	1 50	-75.15729592119285
249	1 4	1 6	1 50	1 52	18.65480551670294
250	1 4	1 6	1 52	1 54	23.592654982368614
251	1 4	1 6	1 54	1 56	19.25309850392413
252	1 4	1 6	1 56	1 58	-54.76422340542621
253	1 4	1 6	1 58	1 60	14.580009066497901
254	1 4	1 6	1 60	1 62	17.770745835501913
255	1 4	1 6	1 62	1 64	13.214997361045075
256	1 4	1 6	1 64	1 66	-41.022789876781985
257	1 4	1 6	1 66	1 68	11.374124279596405
258	1 4	1 6	1 65	1 67	8.045964589861146
259	1 4	1 6	1 67	1 69	13.093344003808795
260	1 4	1 6	1 69	1 71	12.403151289551094
261	1 4	1 6	1 71	1 1	-165.14936867481327
262	1 4	1 6	1 68	1 70	13.736342671481449
263	1 4	1 6	1 70	1 72	9.28963719854065
264	1 4	1 6	1 72	1 2	-209.50023166302105
265	1 5	1 7	1 6	1 8	423.53498763105
266	1 5	1 7	1 8	1 10	-562.8342399757237
267	1 5	1 7	1 10	1 12	-26.230913963388943
268	1 5	1 7	1 12	1 14	186.82880702088033
269	1 5	1 7	1 14	1 16	229.55428690834293
270	1 5	1 7	1 18	1 20	8.994496700329552
271	1 5	1 7	1 20	1 22	110.79639948380189
272	1 5	1 7	1 22	1 24	138.2201792327472
273	1 5	1 7	1 24	1 26	-237.41376565358428
274	1 5	1 7	1 9	1 11	-22.266618882008977
275	1 5	1 7	1 11	1 13	25.151183814859124
276	1 5	1 7	1 13	1 15	315.1049888153551
277	1 5	1 7	1 15	1 17	-303.1023094121572
278	1 5	1 7	1 17	1 19	-2.9485194873865845
279	1 5	1 7	1 19	1 21	47.9378653876
280	1 5	1 7	1 21	1 23	152.32860106756868
281	1 5	1 7	1 23	1 25	-180.46658194985008
282	1 5	1 7	1 25	1 27	7.393796990145113
283	1 5	1 7	1 27	1 29	44.57579185349397
284	1 5	1 7	1 26	1 28	18.217995087106885
285	1 5	1 7	1 28	1 30	81.95308506308507
286	1 5	1 7	1 30	1 32	74.24654678314074
287	1 5	1 7	1 32	1 34	-152.28898621248987
288	1 5	1 7	1 34	1 36	19.662647537950953
289	1 5	1 7	1 36	1 38	52.2089087579866
290	1 5	1 7	1 38	1 40	53.483906470427215
291	1 5	1 7	1 40	1 42	-110.61147695864113
292	1 5	1 7	1 42	1 44	18.539870475390323
293	1 5	1 7	1 44	1 46	34.21732279171211
294	1 5	1 7	1 29	1 31	97.63593424760533
295	1 5	1 7	1 33	1 35	11.841624567520947
296	1 5	1 7	1 35	1 37	34.82919949007862
297	1 5	1 7	1 37	1 39	61.77083957920197
298	1 5	1 7	1 39	1 41	-92.85348755865311
299	1 5	1 7	1 41	1 43	11.2167186449742
300	1 5	1 7	1 43	1 45	26.85453943662521
301	1 5	1 7	1 45	1 47	36.54088709344511
302	1 5	1 7	1 47	1 49	-64.97776571231825
303	1 5	1 7	1 46	1 48	33.429435884137646
304	1 5	1 7	1 48	1 50	-76.62806643635327
305	1 5	1 7	1 50	1 52	15.37391795457502
306	1 5	1 7	1 52	1 54	23.27272983412938
307	1 5	1 7	1 54	1 56	22.386785151973193
308	1 5	1 7	1 56	1 58	-54.88516372930347
309	1 5	1 7	1 58	1 60	12.65919310307963
310	1 5	1 7	1 60	1 62	17.506125802274177
311	1 5	1 7	1 62	1 64	14.617989047958968
312	1 5	1 7	1 64	1 66	-40.63586556326918
313	1 5	1 7	1 49	1 51	9.89886348086334
314	1 5	1 7	1 51	1 53	20.366842815508114
315	1 5	1 7	1 53	1 55	25.74562835127607
316	1 5	1 7	1 55	1 57	-48.93260486946319
317	1 5	1 7	1 57	1 59	8.00191991762939
318	1 5	1 7	1 59	1 61	15.084136748528078
319	1 5	1 7	1 61	1 63	18.145704243256375
320	1 5	1 7	1 63	1 65	-37.052280404313606
321	1 5	1 7	1 65	1 67	7.051884226371465
322	1 5	1 7	1 67	1 69	12.304076801371664
323	1 5	1 7	1 66	1 68	10.235798326608727
324	1 5	1 7	1 68	1 70	13.559231620677387
325	1 5	1 7	1 70	1 72	9.873008794041885
326	1 5	1 7	1 69	1 71	12.685226158745635
327	1 6	1 8	1 7	1 9	-219.32340494006792
328	1 6	1 8	1 9	1 11	-14.971380822147939
329	1 6	1 8	1 11	1 13	-20.076636117828773
330	1 6	1 8	1 13	1 15	214.30101041040817
331	1 6	1 8	1 17	1 19	-5.558487686577246
332	1 6	1 8	1 19	1 21	11.474499291595741
333	1 6	1 8	1 21	1 23	129.47808747840992
334	1 6	1 8	1 23	1 25	-125.53006890517767
335	1 6	1 8	1 10	1 12	-23.131197916701787
336	1 6	1 8	1 12	1 14	34.00614041142428
337	1 6	1 8	1 14	1 16	406.78490515970907
338	1 6	1 8	1 16	1 18	-405.89113723298317
339	1 6	1 8	1 18	1 20	-3.495339865545718
340	1 6	1 8	1 20	1 22	53.62986469479178
341	1 6	1 8	1 22	1 24	190.22936145110197
342	1 6	1 8	1 24	1 26	-227.17678426019992
343	1 6	1 8	1 26	1 28	6.272332908649874
344	1 6	1 8	1 28	1 30	55.69961040101981
345	1 6	1 8	1 27	1 29	22.413363835694675
346	1 6	1 8	1 29	1 31	89.0627979428979
347	1 6	1 8	1 31	1 33	-99.90668382841157
348	1 6	1 8	1 33	1 35	6.093356636797932
349	1 6	1 8	1 35	1 37	22.913723406927666
350	1 6	1 8	1 37	1 39	56.245661035899886
351	1 6	1 8	1 39	1 41	-74.85316406643787
352	1 6	1 8	1 41	1 43	6.999846459544816
353	1 6	1 8	1 43	1 45	19.873905799201665
354	1 6	1 8	1 45	1 47	32.78641168069393
355	1 6	1 8	1 30	1 32	90.17816326742462
356	1 6	1 8	1 32	1 34	-135.33362404817854
357	1 6	1 8	1 34	1 36	11.054452141152737
358	1 6	1 8	1 36	1 38	40.31744219818448
359	1 6	1 8	1 38	1 40	56.40706959367892
360	1 6	1 8	1 40	1 42	-96.28148650082207
361	1 6	1 8	1 42	1 44	12.592688258178189
362	1 6	1 8	1 44	1 46	27.694086402914493
363	1 6	1 8	1 46	1 48	33.154196503018525
364	1 6	1 8	1 48	1 50	-65.8829630937752
365	1 6	1 8	1 47	1 49	-52.443728348554444
366	1 6	1 8	1 49	1 51	6.867694319702361
367	1 6	1 8	1 51	1 53	15.827438232618515
368	1 6	1 8	1 53	1 55	22.71766402629835
369	1 6	1 8	1 55	1 57	-40.06785626268568
370	1 6	1 8	1 57	1 59	5.877242536917567
371	1 6	1 8	1 59	1 61	11.94763548493773
372	1 6	1 8	1 61	1 63	15.812291509588835
373	1 6	1 8	1 63	1 65	-30.40359834179796
374	1 6	1 8	1 65	1 67	5.42492239539449
375	1 6	1 8	1 50	1 52	11.242524263251191
376	1 6	1 8	1 52	1 54	19.163373840465326
377	1 6	1 8	1 54	1 56	21.058726154944964
378	1 6	1 8	1 56	1 58	-46.59924353214275
379	1 6	1 8	1 58	1 60	9.64480360842811
380	1 6	1 8	1 60	1 62	14.605014179593901
381	1 6	1 8	1 62	1 64	13.326679329984488
382	1 6	1 8	1 64	1 66	-34.20675473863845
383	1 6	1 8	1 66	1 68	8.051584155623909
384	1 6	1 8	1 68	1 70	11.289275956724087
385	1 6	1 8	1 67	1 69	9.919817702217193
386	1 6	1 8	1 69	1 71	10.91333962959777
387	1 6	1 8	1 71	1 1	-81.33307726347802
388	1 6	1 8	1 70	1 72	8.661013562062152
389	1 6	1 8	1 72	1 2	-94.0166718294511
390	1 7	1 9	1 8	1 10	1103.039406755186
391	1 7	1 9	1 14	1 16	-184.30995752829404
392	1 7	1 9	1 16	1 18	796.2976957070707
393	1 7	1 9	1 15	1 17	911.2723163540778
394	1 7	1 9	1 17	1 19	-329.5465579710145
395	1 7	1 9	1 23	1 25	622.7696590803746
396	1 7	1 9	1 28	1 30	-194.29094717426216
397	1 7	1 9	1 30	1 32	-91.77563050802783
398	1 7	1 9	1 32	1 34	407.59019558057196
399	1 7	1 9	1 34	1 36	-135.47135060452536
400	1 7	1 9	1 36	1 38	-132.84044334092656
401	1 7	1 9	1 38	1 40	-90.54367906260961
402	1 7	1 9	1 40	1 42	306.3589261988909
403	1 7	1 9	1 42	1 44	-93.7944493745099
404	1 7	1 9	1 44	1 46	-93.9094605153629
405	1 7	1 9	1 46	1 48	-65.59536870040604
406	1 7	1 9	1 31	1 33	443.4639021924223
407	1 7	1 9	1 33	1 35	-135.60373389158946
